Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1684214520000,27130.01000000,27130.01000000,27125.78000000,27125.78000000,8.34190000,1684214579999,226283.79494080,204,6.31908000,171410.34184790,0
1684214580000,27125.79000000,27126.37000000,27125.78000000,27126.36000000,4.67612000,1684214639999,126843.80683900,149,1.23232000,33427.82451520,0
1684214640000,27126.36000000,27126.37000000,27120.15000000,27120.16000000,5.76815000,1684214699999,156451.43679220,270,1.40927000,38224.90051890,0
1684214700000,27120.15000000,27120.16000000,27120.15000000,27120.15000000,2.66685000,1684214759999,72325.38117830,145,0.91508000,24817.11601280,0
1684214760000,27120.15000000,27120.16000000,27118.28000000,27118.29000000,6.01396000,1684214819999,163097.43896860,229,0.57017000,15462.69258000,0
1684214820000,27118.28000000,27118.29000000,27116.36000000,27116.37000000,2.07731000,1684214879999,56332.23878420,129,0.62608000,16977.85226710,0
1684214880000,27116.36000000,27116.37000000,27108.27000000,27108.28000000,5.21774000,1684214939999,141467.07636780,283,0.42409000,11496.75989300,0
1684214940000,27108.27000000,27116.41000000,27108.27000000,27116.41000000,4.67456000,1684214999999,126736.81614710,286,2.59486000,70355.79594110,0
1684215000000,27116.40000000,27116.41000000,27107.00000000,27107.01000000,12.11047000,1684215059999,328320.41185720,350,1.42499000,38628.07337020,0
1684215060000,27107.01000000,27107.01000000,27099.10000000,27099.11000000,13.23471000,1684215119999,358673.34778980,308,0.69465000,18825.62507400,0
1684215120000,27099.11000000,27107.00000000,27088.63000000,27106.99000000,12.26117000,1684215179999,332214.54345060,561,6.12382000,165921.26138360,0
1684215180000,27107.00000000,27107.00000000,27096.20000000,27098.57000000,11.04682000,1684215239999,299390.14742650,350,2.16163000,58584.42364120,0
1684215240000,27098.56000000,27098.57000000,27096.21000000,27096.22000000,5.14945000,1684215299999,139538.62208550,230,0.44015000,11926.87839090,0
1684215300000,27096.22000000,27096.22000000,27092.34000000,27092.34000000,13.28727000,1684215359999,360009.59998880,302,2.84346000,77041.10575930,0
1684215360000,27092.34000000,27102.54000000,27081.12000000,27101.58000000,18.04317000,1684215419999,488779.08127170,545,10.21290000,276665.41976590,0
1684215420000,27101.59000000,27101.59000000,27084.32000000,27084.32000000,14.95718000,1684215479999,405250.72224940,410,2.04839000,55496.30632650,0
1684215480000,27084.33000000,27084.33000000,27071.61000000,27079.03000000,28.92167000,1684215539999,783158.89694460,541,5.68987000,154068.63541990,0
1684215540000,27079.02000000,27079.03000000,27049.84000000,27062.60000000,86.62222000,1684215599999,2344084.79098070,1039,25.22872000,682587.72289510,0
1684215600000,27062.60000000,27081.94000000,27062.59000000,27081.93000000,10.81135000,1684215659999,292700.09176700,409,6.70493000,181524.25955830,0
1684215660000,27081.93000000,27081.94000000,27065.86000000,27069.69000000,22.06677000,1684215719999,597364.65724500,453,3.62427000,98101.75717210,0
1684215720000,27069.68000000,27077.83000000,27069.68000000,27077.79000000,12.09524000,1684215779999,327476.99134600,332,8.71289000,235898.42825520,0
1684215780000,27077.79000000,27078.82000000,27068.34000000,27068.35000000,15.07338000,1684215839999,408132.93117050,457,4.35592000,117950.40657240,0
1684215840000,27068.35000000,27068.35000000,27063.18000000,27063.18000000,5.95171000,1684215899999,161080.96409540,229,1.13393000,30688.72848840,0
1684215900000,27063.18000000,27063.19000000,27053.09000000,27053.09000000,11.97469000,1684215959999,324021.24788780,431,0.79076000,21397.51865790,0
1684215960000,27053.10000000,27053.10000000,27041.11000000,27052.13000000,34.09419000,1684216019999,922098.01937780,619,13.51083000,365430.93634090,0
1684216020000,27052.13000000,27058.03000000,27052.13000000,27057.07000000,19.88028000,1684216079999,537878.94928520,424,2.53873000,68682.48599830,0
1684216080000,27057.07000000,27057.07000000,27035.00000000,27037.73000000,24.80230000,1684216139999,670742.65948440,607,6.05796000,163781.96310790,0
1684216140000,27037.72000000,27043.04000000,27033.69000000,27043.04000000,9.91479000,1684216199999,268054.18958560,475,4.15904000,112444.36152570,0
1684216200000,27043.03000000,27055.55000000,27038.27000000,27051.28000000,19.49204000,1684216259999,527208.45661050,501,5.44919000,147356.64671290,0
1684216260000,27051.29000000,27079.78000000,27043.83000000,27079.78000000,33.42021000,1684216319999,904232.44702460,803,28.50041000,771135.93916570,0
1684216320000,27079.78000000,27085.81000000,27070.61000000,27072.98000000,25.24244000,1684216379999,683564.70967690,700,9.10997000,246690.74656600,0
1684216380000,27072.97000000,27072.98000000,27055.36000000,27055.37000000,15.61506000,1684216439999,422627.17100840,346,3.22167000,87184.66811130,0
1684216440000,27055.37000000,27056.44000000,27052.03000000,27056.44000000,19.01111000,1684216499999,514342.05812390,341,15.37726000,416025.88409050,0
1684216500000,27056.43000000,27075.00000000,27056.43000000,27075.00000000,7.89070000,1684216559999,213574.88758880,418,4.07307000,110246.25733730,0
1684216560000,27075.00000000,27076.94000000,27073.11000000,27073.12000000,7.29492000,1684216619999,197518.51877050,282,1.78991000,48464.02630930,0
1684216620000,27073.12000000,27073.12000000,27066.00000000,27066.00000000,7.72588000,1684216679999,209116.92918590,258,2.95981000,80112.58512250,0
1684216680000,27066.01000000,27066.01000000,27062.14000000,27062.14000000,4.52147000,1684216739999,122368.99240030,205,1.60627000,43471.86573750,0
1684216740000,27062.14000000,27062.15000000,27061.54000000,27061.55000000,4.74028000,1684216799999,128281.18740600,156,2.13810000,57860.80753240,0
1684216800000,27061.54000000,27061.58000000,27051.30000000,27053.43000000,22.48848000,1684216859999,608477.03799010,450,4.53552000,122712.14336230,0
1684216860000,27053.44000000,27053.44000000,27037.10000000,27037.11000000,14.06069000,1684216919999,380315.84703350,454,1.36609000,36951.19676050,0
1684216920000,27037.11000000,27037.11000000,27025.00000000,27025.01000000,17.45704000,1684216979999,471858.91046000,515,4.78769000,129402.76076000,0
1684216980000,27025.01000000,27026.90000000,27018.00000000,27025.15000000,20.35587000,1684217039999,550102.55791460,525,4.28189000,115711.11351070,0
1684217040000,27025.14000000,27025.15000000,27024.91000000,27024.92000000,6.53585000,1684217099999,176631.20498990,209,0.78549000,21227.83854720,0
1684217100000,27024.92000000,27024.92000000,26993.71000000,27007.58000000,64.21127000,1684217159999,1733969.39282180,1437,13.28478000,358692.73610430,0
1684217160000,27007.57000000,27049.49000000,27007.57000000,27037.92000000,50.75736000,1684217219999,1371992.41114330,789,39.98113000,1080573.49489630,0
1684217220000,27037.93000000,27050.00000000,27037.92000000,27050.00000000,9.90023000,1684217279999,267761.71501160,266,4.33993000,117372.15382600,0
1684217280000,27050.00000000,27056.83000000,27049.99000000,27056.82000000,8.43540000,1684217339999,228191.09422930,287,5.31777000,143857.44963140,0
1684217340000,27056.83000000,27060.70000000,27044.56000000,27047.07000000,37.09060000,1684217399999,1003436.41006230,542,6.92663000,187382.53202980,0
1684217400000,27047.07000000,27059.12000000,27047.07000000,27059.11000000,5.21666000,1684217459999,141127.67430310,295,3.66898000,99262.50365910,0
1684217460000,27059.12000000,27072.95000000,27059.11000000,27066.34000000,11.30741000,1684217519999,306075.01459080,473,4.49366000,121623.77381610,0
1684217520000,27066.34000000,27066.35000000,27058.54000000,27058.55000000,6.97261000,1684217579999,188676.92003960,249,3.37245000,91255.80703420,0
1684217580000,27058.54000000,27058.55000000,27041.78000000,27041.78000000,13.36908000,1684217639999,361682.74650900,388,0.75387000,20394.44912850,0
1684217640000,27041.78000000,27041.79000000,27031.57000000,27031.57000000,7.07065000,1684217699999,191195.85205760,307,0.23306000,6301.58845300,0
1684217700000,27031.58000000,27032.87000000,27029.89000000,27032.86000000,20.64160000,1684217759999,557954.48559010,273,12.73653000,344270.96909370,0
1684217760000,27032.87000000,27043.13000000,27032.86000000,27043.13000000,6.66457000,1684217819999,180203.40100740,411,5.61664000,151869.29164450,0
1684217820000,27043.13000000,27044.72000000,27043.12000000,27044.71000000,2.89066000,1684217879999,78174.48039550,217,1.84648000,49935.35759130,0
1684217880000,27044.71000000,27050.00000000,27041.81000000,27050.00000000,18.39249000,1684217939999,497435.92338670,496,9.29333000,251321.80522250,0
1684217940000,27050.00000000,27050.00000000,27049.81000000,27049.82000000,6.93713000,1684217999999,187649.09664570,219,0.61450000,16622.12672900,0
1684218000000,27049.82000000,27049.82000000,27046.65000000,27046.65000000,6.89822000,1684218059999,186587.62098840,331,0.34482000,9326.90827780,0
1684218060000,27046.65000000,27054.94000000,27046.65000000,27053.42000000,20.82612000,1684218119999,563372.14595410,405,15.16264000,410156.61114210,0
1684218120000,27053.41000000,27053.42000000,27047.09000000,27047.10000000,8.21427000,1684218179999,222188.47142950,294,1.42987000,38675.70017530,0
1684218180000,27047.10000000,27047.10000000,27046.77000000,27046.77000000,4.82745000,1684218239999,130567.56284530,208,0.69754000,18866.25184440,0
1684218240000,27046.77000000,27046.78000000,27041.88000000,27041.89000000,10.92111000,1684218299999,295370.13451850,366,0.78925000,21344.97138630,0
1684218300000,27041.89000000,27050.20000000,27040.17000000,27048.45000000,21.85793000,1684218359999,591132.56001780,670,15.27035000,412951.98666310,0
1684218360000,27048.46000000,27048.46000000,27048.45000000,27048.46000000,7.56150000,1684218419999,204526.89644820,210,4.17732000,112990.07292720,0
1684218420000,27048.46000000,27048.46000000,27048.45000000,27048.46000000,5.21588000,1684218479999,141081.50907380,204,3.96878000,107349.38707880,0
1684218480000,27048.45000000,27055.16000000,27048.45000000,27055.16000000,17.26973000,1684218539999,467143.95856420,483,13.74987000,371931.24402900,0
1684218540000,27055.15000000,27058.53000000,27055.15000000,27058.52000000,8.35539000,1684218599999,226076.05202420,250,5.08155000,137492.92898450,0
1684218600000,27058.52000000,27064.99000000,27058.52000000,27064.99000000,10.12945000,1684218659999,274119.09945390,436,6.89750000,186661.43118580,0
1684218660000,27064.99000000,27070.02000000,27064.98000000,27070.01000000,36.66483000,1684218719999,992368.32464220,421,17.97969000,486634.28868550,0
1684218720000,27070.01000000,27075.28000000,27070.01000000,27075.28000000,7.25958000,1684218779999,196546.01423180,355,4.37370000,118410.85781280,0
1684218780000,27075.27000000,27085.00000000,27075.27000000,27085.00000000,9.55026000,1684218839999,258638.58390230,392,8.04349000,217834.13808830,0
1684218840000,27084.99000000,27085.00000000,27074.09000000,27074.10000000,10.74432000,1684218899999,290955.95913060,439,1.30756000,35405.67501920,0
1684218900000,27074.09000000,27074.10000000,27074.09000000,27074.10000000,4.63435000,1684218959999,125470.82060990,218,1.16184000,31455.77234400,0
1684218960000,27074.10000000,27074.70000000,27068.10000000,27074.69000000,21.64857000,1684219019999,586048.26662470,485,15.96026000,432055.61040220,0
1684219020000,27074.70000000,27077.38000000,27073.64000000,27076.73000000,31.75740000,1684219079999,859864.75265720,421,3.83920000,103949.41431160,0
1684219080000,27076.72000000,27076.73000000,27069.41000000,27069.41000000,8.07453000,1684219139999,218602.13120020,287,1.38253000,37427.93845770,0
1684219140000,27069.41000000,27069.42000000,27062.26000000,27062.27000000,15.21272000,1684219199999,411724.10009450,287,0.70894000,19186.08315680,0
1684219200000,27062.27000000,27062.27000000,27055.74000000,27055.75000000,8.70518000,1684219259999,235547.54252250,525,3.31329000,89646.88705670,0
1684219260000,27055.74000000,27055.75000000,27044.14000000,27044.14000000,12.13061000,1684219319999,328113.45606210,395,2.93542000,79395.44562480,0
1684219320000,27044.15000000,27044.15000000,27040.53000000,27040.54000000,9.30864000,1684219379999,251733.41956900,342,1.02306000,27666.34053170,0
1684219380000,27040.54000000,27040.54000000,27032.41000000,27032.42000000,11.97062000,1684219439999,323630.41175300,324,1.31652000,35591.14948980,0
1684219440000,27032.41000000,27045.22000000,27032.41000000,27037.39000000,14.72023000,1684219499999,398026.52786780,501,7.75064000,209566.57983230,0
1684219500000,27037.40000000,27045.22000000,27027.87000000,27027.87000000,15.69348000,1684219559999,424334.05622750,572,8.96303000,242354.38517760,0
1684219560000,27027.86000000,27027.86000000,27026.74000000,27026.75000000,6.01419000,1684219619999,162546.52638820,266,1.06966000,28909.69817960,0
1684219620000,27026.75000000,27045.22000000,27026.74000000,27038.58000000,23.74061000,1684219679999,641906.35007760,651,18.45582000,499001.58243920,0
1684219680000,27038.57000000,27038.58000000,27034.49000000,27035.10000000,28.87694000,1684219739999,780750.01232050,420,3.33679000,90220.67247690,0
1684219740000,27035.11000000,27035.11000000,27026.65000000,27034.60000000,28.42202000,1684219799999,768295.07815870,530,7.84424000,212039.80894430,0
1684219800000,27034.60000000,27037.97000000,27034.59000000,27037.96000000,6.41495000,1684219859999,173432.72355840,301,5.27188000,142528.64381330,0
1684219860000,27037.96000000,27046.21000000,27037.96000000,27046.20000000,3.65492000,1684219919999,98831.59529780,403,2.65585000,71816.26374080,0
1684219920000,27046.21000000,27058.37000000,27046.21000000,27058.36000000,3.54990000,1684219979999,96039.93088320,524,2.42169000,65516.34008440,0
1684219980000,27058.36000000,27074.00000000,27058.36000000,27074.00000000,15.56884000,1684220039999,421463.27158940,689,10.76698000,291463.00071780,0
1684220040000,27074.00000000,27076.00000000,27074.00000000,27074.10000000,4.85428000,1684220099999,131432.60161340,362,1.88555000,51052.31684700,0
1684220100000,27074.09000000,27077.32000000,27074.09000000,27076.42000000,13.82449000,1684220159999,374308.76189020,378,7.31376000,198018.37576820,0
1684220160000,27076.42000000,27076.43000000,27072.28000000,27072.28000000,9.89334000,1684220219999,267857.92333870,324,2.33686000,63265.43782460,0
1684220220000,27072.28000000,27072.29000000,27072.28000000,27072.29000000,3.47671000,1684220279999,94122.47288180,139,0.62830000,17009.51980700,0
1684220280000,27072.29000000,27072.29000000,27071.43000000,27071.43000000,10.56968000,1684220339999,286145.04438020,349,3.31278000,89684.36976320,0
1684220340000,27071.44000000,27071.73000000,27062.27000000,27065.57000000,8.78230000,1684220399999,237713.98355000,572,4.51485000,122202.05691380,0
1684220400000,27065.57000000,27067.82000000,27062.55000000,27067.82000000,6.37911000,1684220459999,172648.11464140,377,3.38820000,91698.98403270,0
1684220460000,27067.81000000,27075.73000000,27065.83000000,27072.76000000,20.08606000,1684220519999,543738.28154750,556,12.72947000,344588.04850330,0
1684220520000,27072.76000000,27074.57000000,27070.70000000,27070.70000000,6.68103000,1684220579999,180876.60273520,434,1.21797000,32974.79492880,0
1684220580000,27070.71000000,27083.38000000,27070.70000000,27083.37000000,39.43091000,1684220639999,1067701.13015590,762,22.28278000,603357.35292860,0
1684220640000,27083.38000000,27086.00000000,27083.22000000,27083.38000000,25.38682000,1684220699999,687580.48865870,446,8.57519000,232248.76679960,0
1684220700000,27083.38000000,27092.55000000,27083.38000000,27083.38000000,19.80772000,1684220759999,536565.25211090,551,11.29261000,305904.26266060,0
1684220760000,27083.39000000,27083.39000000,27075.50000000,27075.50000000,6.98961000,1684220819999,189276.24327780,442,4.41370000,119517.28685170,0
1684220820000,27075.51000000,27075.51000000,27072.80000000,27072.81000000,2.53493000,1684220879999,68629.38507100,259,1.61254000,43656.49347700,0
1684220880000,27072.80000000,27074.18000000,27070.70000000,27070.70000000,8.16282000,1684220939999,220992.94246700,461,2.98587000,80836.99699260,0
1684220940000,27070.71000000,27071.13000000,27070.00000000,27071.13000000,5.38895000,1684220999999,145883.01149110,330,1.35411000,36656.35357720,0
1684221000000,27071.13000000,27074.03000000,27071.12000000,27074.03000000,6.17287000,1684221059999,167109.48260030,382,2.62710000,71119.99654810,0
1684221060000,27074.03000000,27089.50000000,27074.02000000,27089.49000000,13.83564000,1684221119999,374753.61229320,428,9.16621000,248262.78050260,0
1684221120000,27089.49000000,27099.20000000,27089.49000000,27099.20000000,12.53569000,1684221179999,339658.07210000,623,8.74043000,236828.46717500,0
1684221180000,27099.19000000,27107.33000000,27096.19000000,27107.33000000,18.52995000,1684221239999,502180.18910250,825,7.90286000,214166.48047970,0
1684221240000,27107.33000000,27122.32000000,27107.32000000,27119.12000000,15.79184000,1684221299999,428212.37754030,899,6.92923000,187884.37923110,0
1684221300000,27119.12000000,27136.36000000,27104.89000000,27136.35000000,22.57357000,1684221359999,612178.73214020,1046,14.83212000,402285.09006180,0
1684221360000,27136.36000000,27153.79000000,27136.35000000,27151.64000000,39.45930000,1684221419999,1071175.40721730,1309,27.71729000,752408.01918740,0
1684221420000,27151.65000000,27191.47000000,27151.64000000,27173.23000000,73.63134000,1684221479999,2000980.85027700,2176,53.42289000,1451681.92970110,0
1684221480000,27173.24000000,27194.07000000,27171.14000000,27173.40000000,64.03050000,1684221539999,1740493.80867380,1132,49.20500000,1337476.99571120,0
1684221540000,27173.40000000,27231.41000000,27173.39000000,27211.59000000,128.59146000,1684221599999,3498365.77123110,2359,75.13939000,2043785.38935450,0
1684221600000,27211.59000000,27229.99000000,27192.62000000,27192.63000000,39.82140000,1684221659999,1083495.63673230,1250,24.35529000,662703.23779640,0
1684221660000,27192.62000000,27205.23000000,27192.62000000,27201.07000000,80.64192000,1684221719999,2193495.17065250,1290,55.83142000,1518595.06602820,0
1684221720000,27201.06000000,27201.07000000,27180.00000000,27180.01000000,47.10657000,1684221779999,1280663.60370330,793,11.46446000,311717.84316080,0
1684221780000,27180.00000000,27190.00000000,27168.67000000,27189.95000000,74.71310000,1684221839999,2030454.62167870,1065,37.16552000,1010000.84647090,0
1684221840000,27189.95000000,27195.52000000,27179.44000000,27195.46000000,63.35274000,1684221899999,1722442.67452520,1090,18.26381000,496587.48400940,0
1684221900000,27195.45000000,27204.97000000,27188.04000000,27188.47000000,41.60520000,1684221959999,1131533.21620880,812,17.88352000,486411.21009790,0
1684221960000,27188.46000000,27191.13000000,27179.98000000,27190.69000000,65.97942000,1684222019999,1793711.31281070,796,10.82274000,294231.75301460,0
1684222020000,27190.69000000,27197.58000000,27184.16000000,27197.57000000,24.38716000,1684222079999,663022.87272520,550,12.22967000,332473.34465800,0
1684222080000,27197.58000000,27197.58000000,27182.45000000,27183.50000000,37.81214000,1684222139999,1028085.86650070,736,14.45078000,392872.58592190,0
1684222140000,27183.51000000,27187.50000000,27182.98000000,27186.49000000,16.23307000,1684222199999,441285.80393070,445,10.22232000,277879.82898560,0
1684222200000,27186.48000000,27195.79000000,27186.00000000,27186.01000000,35.79930000,1684222259999,973388.91666100,726,24.75880000,673201.18447340,0
1684222260000,27186.00000000,27197.57000000,27183.61000000,27194.16000000,21.32476000,1684222319999,579783.73671160,750,10.16554000,276361.62580020,0
1684222320000,27194.17000000,27196.65000000,27194.16000000,27196.63000000,12.51984000,1684222379999,340496.69962780,339,6.05831000,164764.87495700,0
1684222380000,27196.63000000,27207.49000000,27196.63000000,27202.05000000,54.69633000,1684222439999,1487916.96179120,647,37.25399000,1013401.03086540,0
1684222440000,27202.05000000,27208.27000000,27200.69000000,27200.70000000,20.56179000,1684222499999,559396.68186270,501,9.86013000,268241.59172830,0
1684222500000,27200.70000000,27213.49000000,27200.69000000,27213.48000000,21.94176000,1684222559999,596981.74740830,585,14.59769000,397159.76016330,0
1684222560000,27213.49000000,27237.35000000,27213.48000000,27229.63000000,32.54782000,1684222619999,886232.79193850,1091,24.46274000,666059.48957450,0
1684222620000,27229.62000000,27229.63000000,27197.50000000,27198.25000000,39.57303000,1684222679999,1076796.90640300,755,10.26060000,279227.27064990,0
1684222680000,27198.26000000,27212.46000000,27198.25000000,27210.00000000,19.61486000,1684222739999,533712.27081860,611,14.23351000,387275.25008030,0
1684222740000,27210.01000000,27210.01000000,27207.43000000,27207.44000000,11.83258000,1684222799999,321962.23952690,439,5.74522000,156327.05213730,0
1684222800000,27207.44000000,27238.73000000,27207.43000000,27236.23000000,55.42173000,1684222859999,1508976.45898550,1032,37.22973000,1013544.90885670,0
1684222860000,27236.24000000,27243.65000000,27211.03000000,27211.04000000,43.11049000,1684222919999,1174050.60762520,1039,6.45632000,175826.44326810,0
1684222920000,27211.03000000,27238.34000000,27211.03000000,27238.33000000,25.77076000,1684222979999,701585.49208230,709,20.85986000,567903.46915450,0
1684222980000,27238.33000000,27238.45000000,27220.00000000,27231.99000000,28.67149000,1684223039999,780680.03050570,751,13.79973000,375735.93196050,0
1684223040000,27231.98000000,27231.99000000,27221.59000000,27221.60000000,10.10443000,1684223099999,275123.11461200,438,5.79884000,157890.10752600,0
1684223100000,27221.60000000,27244.39000000,27221.59000000,27236.24000000,30.46996000,1684223159999,829880.62046890,751,24.82451000,676093.59661720,0
1684223160000,27236.24000000,27236.37000000,27223.32000000,27223.32000000,20.94233000,1684223219999,570351.27012140,631,7.50815000,204475.57797320,0
1684223220000,27223.33000000,27223.33000000,27213.85000000,27213.85000000,13.73488000,1684223279999,373894.39426450,450,5.08001000,138291.66483710,0
1684223280000,27213.86000000,27221.82000000,27213.85000000,27221.82000000,7.68453000,1684223339999,209153.23254090,489,3.16129000,86039.44050590,0
1684223340000,27221.82000000,27227.59000000,27221.80000000,27222.95000000,10.88608000,1684223399999,296362.56829770,486,3.95022000,107537.20772510,0
1684223400000,27222.94000000,27222.95000000,27217.91000000,27217.92000000,9.65342000,1684223459999,262777.68737100,359,1.33714000,36399.26159630,0
1684223460000,27217.91000000,27227.54000000,27217.91000000,27227.53000000,12.15275000,1684223519999,330793.45895440,437,8.47179000,230601.33814480,0
1684223520000,27227.53000000,27238.45000000,27227.53000000,27238.44000000,20.86431000,1684223579999,568226.17387460,570,8.87587000,241720.07906250,0
1684223580000,27238.44000000,27238.45000000,27219.40000000,27220.71000000,11.69629000,1684223639999,318460.36021470,533,4.08091000,111093.41111140,0
1684223640000,27220.70000000,27239.33000000,27220.70000000,27237.66000000,19.18299000,1684223699999,522417.27665040,607,15.18137000,413423.38096690,0
1684223700000,27237.67000000,27239.98000000,27232.33000000,27232.34000000,15.27491000,1684223759999,416070.01984400,427,3.20194000,87217.01873400,0
1684223760000,27232.34000000,27232.34000000,27228.72000000,27228.72000000,5.65370000,1684223819999,153959.91360290,376,1.84360000,50203.71433290,0
1684223820000,27228.72000000,27228.73000000,27220.99000000,27221.00000000,11.56140000,1684223879999,314757.05301500,363,2.05649000,55986.83561450,0
1684223880000,27220.99000000,27250.00000000,27220.99000000,27249.99000000,27.40042000,1684223939999,746318.09340810,1031,18.00056000,490286.38851890,0
1684223940000,27249.99000000,27252.59000000,27245.22000000,27252.58000000,27.18051000,1684223999999,740654.55192220,656,18.79958000,512286.68629950,0
1684224000000,27252.58000000,27252.59000000,27234.82000000,27234.82000000,34.93204000,1684224059999,951711.61684220,682,8.59342000,234086.33476220,0
1684224060000,27234.82000000,27244.49000000,27223.41000000,27228.16000000,24.23036000,1684224119999,659806.58764790,673,13.63083000,371175.09713820,0
1684224120000,27228.15000000,27228.16000000,27218.19000000,27218.20000000,15.95237000,1684224179999,434300.26071240,445,7.42384000,202125.10001020,0
1684224180000,27218.20000000,27228.12000000,27216.32000000,27216.33000000,12.94482000,1684224239999,352375.04866470,669,3.39160000,92320.10077150,0
1684224240000,27216.33000000,27216.33000000,27215.00000000,27215.89000000,6.07404000,1684224299999,165308.40116100,219,3.28678000,89450.87165780,0
1684224300000,27215.88000000,27215.89000000,27199.97000000,27199.97000000,61.53659000,1684224359999,1673911.90903990,588,6.35770000,172941.20538320,0
1684224360000,27199.98000000,27200.00000000,27199.93000000,27200.00000000,21.48374000,1684224419999,584357.28450310,327,12.21844000,332341.40012650,0
1684224420000,27200.00000000,27203.52000000,27194.02000000,27194.03000000,15.96936000,1684224479999,434342.01216810,465,5.87655000,159849.77763360,0
1684224480000,27194.03000000,27212.41000000,27095.40000000,27212.38000000,329.87745000,1684224539999,8961757.37473280,3262,95.87736000,2605447.79819460,0
1684224540000,27212.37000000,27228.14000000,27200.74000000,27220.00000000,58.42016000,1684224599999,1589873.72241170,1019,43.63525000,1187420.31742380,0
1684224600000,27220.00000000,27225.02000000,27217.97000000,27225.01000000,11.33602000,1684224659999,308565.16023300,344,9.19891000,250393.76950890,0
1684224660000,27225.01000000,27225.02000000,27221.58000000,27221.59000000,5.79930000,1684224719999,157877.80255920,270,1.56714000,42662.86382220,0
1684224720000,27221.58000000,27244.66000000,27221.58000000,27244.65000000,101.35225000,1684224779999,2759212.27253500,1170,99.31978000,2703879.37654770,0
1684224780000,27244.65000000,27252.54000000,27239.00000000,27239.00000000,26.31467000,1684224839999,716951.64913020,700,9.65322000,262995.44545260,0
1684224840000,27239.01000000,27240.00000000,27231.01000000,27231.02000000,8.96718000,1684224899999,244247.65974840,357,2.13696000,58205.20538590,0
1684224900000,27231.01000000,27237.38000000,27223.57000000,27224.26000000,31.23177000,1684224959999,850540.22449610,509,22.01147000,599475.63763500,0
1684224960000,27224.26000000,27231.55000000,27213.28000000,27224.59000000,42.08951000,1684225019999,1145777.69121150,741,28.51002000,776091.30542370,0
1684225020000,27224.59000000,27225.00000000,27222.89000000,27224.99000000,9.27268000,1684225079999,252435.94962370,228,8.21142000,223543.39582700,0
1684225080000,27225.00000000,27233.82000000,27223.36000000,27223.37000000,13.48950000,1684225139999,367290.60502430,463,9.94776000,270850.58553170,0
1684225140000,27223.37000000,27247.41000000,27223.36000000,27246.53000000,65.84973000,1684225199999,1793472.97927590,889,45.44524000,1237679.59571350,0
1684225200000,27246.52000000,27253.52000000,27243.66000000,27252.47000000,28.30237000,1684225259999,771174.54527180,582,14.06643000,383274.17968270,0
1684225260000,27252.48000000,27276.44000000,27252.47000000,27274.05000000,60.62809000,1684225319999,1653255.25179540,1579,43.60024000,1188894.40808040,0
1684225320000,27274.05000000,27286.08000000,27271.78000000,27280.05000000,81.56799000,1684225379999,2224918.02478070,1337,62.88137000,1715195.72771120,0
1684225380000,27280.06000000,27284.48000000,27276.62000000,27276.63000000,26.00656000,1684225439999,709472.18827760,511,14.85807000,405335.77358970,0
1684225440000,27276.63000000,27276.63000000,27260.77000000,27260.77000000,14.22121000,1684225499999,387823.29770430,501,6.44129000,175657.12020070,0
1684225500000,27260.77000000,27269.98000000,27246.29000000,27246.95000000,21.42033000,1684225559999,583874.33061410,816,9.32296000,254127.50514280,0
1684225560000,27246.96000000,27246.96000000,27239.95000000,27239.95000000,31.17072000,1684225619999,849235.87130770,476,1.47020000,40056.47814800,0
1684225620000,27239.96000000,27244.81000000,27239.95000000,27240.03000000,19.48487000,1684225679999,530812.83610930,407,9.58889000,261217.36183280,0
1684225680000,27240.02000000,27240.03000000,27224.18000000,27224.19000000,15.84459000,1684225739999,431450.78587560,502,0.43644000,11883.64226780,0
1684225740000,27224.19000000,27225.44000000,27224.18000000,27225.44000000,11.71180000,1684225799999,318848.37591200,255,2.44844000,66657.29762290,0
1684225800000,27225.43000000,27226.82000000,27225.43000000,27226.81000000,3.13145000,1684225859999,85255.89422150,238,1.98425000,54022.77739090,0
1684225860000,27226.81000000,27230.90000000,27211.10000000,27217.04000000,41.37093000,1684225919999,1126095.89643190,655,6.86300000,186817.83638860,0
1684225920000,27217.04000000,27217.05000000,27213.83000000,27213.83000000,4.64608000,1684225979999,126442.14656670,209,2.78675000,75840.12439920,0
1684225980000,27213.84000000,27213.84000000,27200.51000000,27200.93000000,27.65458000,1684226039999,752458.01291340,578,5.17139000,140706.34174080,0
1684226040000,27200.93000000,27200.94000000,27189.58000000,27193.93000000,24.41555000,1684226099999,663928.37656720,697,8.41328000,228772.68666390,0
1684226100000,27193.93000000,27207.85000000,27189.65000000,27207.84000000,20.38365000,1684226159999,554437.10911780,486,12.60758000,342942.43840310,0
1684226160000,27207.84000000,27214.63000000,27197.08000000,27197.26000000,17.22543000,1684226219999,468580.38048000,557,7.17126000,195062.12220330,0
1684226220000,27197.26000000,27207.82000000,27197.26000000,27205.55000000,13.05147000,1684226279999,355042.52360740,316,9.85381000,268047.10581960,0
1684226280000,27205.56000000,27214.70000000,27205.55000000,27206.55000000,4.63341000,1684226339999,126082.09392500,405,1.39333000,37912.39040660,0
1684226340000,27206.55000000,27206.55000000,27202.13000000,27204.58000000,6.66098000,1684226399999,181202.00596660,267,4.17625000,113609.50323730,0
